;Número correlativo;Año;Nombre de Servicio;Ministerio;Codigo_de_Actividad_Ejecutada;Codigo_de_Actividad_Planificada;Nombred_del_la_Actividad;Especialidad_de_la_Actividad;Categoría_de_la_Actividad;Numero_de_Participantes;Numero_de_Horas;Tipo_de_Actividad;Estado_de_Actividad;Modalidad_de_Compra;Actividad_Planificada;Jornada;Proveedor;Region_de_Ejecucion_de_la_Actividad;Programa;Objetivo_Global;Objetivo_de_Gestion;Gasto_monto_Item001;Gasto_monto_Item002;Gasto_monto_Item003;Evaluaciones_Realizadas;Evaluación_de_Reacción;Metodología_de_Aprendizaje;Fecha_de_inicio;Fecha_de_Término;Fecha_de_Ingreso_Sistema
60358;7279.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86188.0;;ORIENTACION EN PREVENCION DE RIESGOS;;;1.0;12.0;;Terminada;Sin costo;No;Tarde;Mutual de Seguridad;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Muy Buena;;2016-04-01;2016-04-30;2017-07-25
60359;7280.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86189.0;;CURSO DE INTRODUCCIÓN EN LA NORMA ISO 9001:2008;;;2.0;8.0;;Terminada;Sin costo;No;Completa;SUBSECRETARÍA DE VIVIENDA Y URBANISMO;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;Buena;;2016-04-29;2016-04-29;2017-07-25
60360;7281.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86190.0;;GESTIÓN DEL BUEN TRATO LABORAL;;;1.0;20.0;;Terminada;Sin costo;No;Tarde;SUBSECRETARÍA DE SALUD;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-06-01;2016-06-28;2017-07-25
60361;7284.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86193.0;;MODELO DE GESTIÓN DOCUMENTAL Y JURISPRUDENCIA DEL CPLT SOBRE PROTECCIÓN DE DATOS PERSONALES;;;2.0;8.0;;Terminada;Sin costo;No;Completa;CONSEJO PARA LA TRANSPARENCIA;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-06-24;2016-06-24;2017-07-25
60362;7285.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86194.0;;COMUNICACIÓN DEL TRABAJO DE AUDITORIA;;;1.0;8.0;;Terminada;Sin costo;No;Completa;CONSEJO PARA LA TRANSPARENCIA;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-08-02;2016-08-02;2017-07-25
60363;7286.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86195.0;;JORNADA DE CAPACITACIÓN DE ENERGÍA SOLAR EN VIVIENDAS SOCIALES;;;8.0;24.0;;Terminada;Sin costo;No;Completa;DUOC;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-07-14;2016-07-18;2017-07-25
60364;7287.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86196.0;;GESTIÓN PARA LA REDUCCIÓN Y RIESGO DE DESASTRES;;;4.0;6.0;;Terminada;Sin costo;No;Mañana;SUBSECRETARÍA DE VIVIENDA Y URBANISMO;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-08-25;2016-10-03;2017-07-25
60365;7288.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86197.0;;CURSO DE TRANSPARENCIA Y PROBIDAD;;;24.0;4.0;;Terminada;Sin costo;No;Mañana;SERVICIO DE COOPERACION TECNICA;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-10-14;2016-10-14;2017-07-25
60366;7289.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86198.0;;CURSO COMPRAS PÚBLICAS;;;33.0;4.0;;Terminada;Sin costo;No;Mañana;Secretaria Reg. Ministerial De Vivienda Y Urbanismo Region De Valparaiso;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-10-19;2016-10-19;2017-07-25
60367;7290.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86199.0;;CURSO DE INTRODUCCIÓN EN LA NORMA ISO 9001:2008;;;12.0;8.0;;Terminada;Sin costo;No;Completa;SUBSECRETARÍA DE VIVIENDA Y URBANISMO;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-10-20;2016-10-20;2017-07-25
60368;7291.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86200.0;;ORIENTACIÓN EN PREVENCION DE RIESGOS;;;2.0;16.0;;Terminada;Sin costo;No;Completa;MUTUAL DE SEGURIDAD;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-09-01;2016-09-30;2017-07-25
60369;7292.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86201.0;;ORIENTACIÓN Y PREVENCIÓN DE RIESGOS;;;1.0;8.0;;Terminada;Sin costo;No;Completa;Mutual de Seguridad;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-11-22;2016-11-23;2017-07-25
60370;7293.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86202.0;;ORIENTACION EN PREVENCION DE RIESGO;;;1.0;8.0;;Terminada;Sin costo;No;Completa;Mutual de Seguridad;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-11-13;2016-11-14;2017-07-25
60371;7294.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86203.0;;PREVENCIÓN ACCIDENTE DE TRAYECTO Y VÍA PÚBLICA;;;1.0;4.0;;Terminada;Sin costo;No;Mañana;MUTUAL DE SEGURIDAD;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-11-29;2016-11-29;2017-07-25
60372;7295.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86204.0;;PREVENCIÓN DE RIESGOS EN OFICINAS;;;1.0;4.0;;Terminada;Sin costo;No;Mañana;MUTUAL DE SEGURIDAD;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Aceptable;;2016-11-28;2016-11-28;2017-07-25
60373;7296.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86205.0;;GESTOR ENERGÉTICO;;;1.0;16.0;;Terminada;Sin costo;No;Completa;Subsecretaría de Energía;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-11-01;2016-11-30;2017-07-25
60374;7297.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86206.0;;DERECHOS Y DEBERES DE LOS FUNCIONARIOS PÚBLICOS;;;22.0;4.0;;Terminada;Sin costo;No;Mañana;SUBSECRETARÍA DE VIVIENDA Y URBANISMO;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Muy Buena;;2016-12-01;2016-12-01;2017-07-25
60375;7299.0;2016;SEREMI de Vivienda Región de Valparaíso;Vivienda y Urbanismo;86208.0;;CAPACITACIÓN FORMACIÓN JEFATURAS;;;12.0;8.0;;Terminada;Sin costo;No;Completa;SUBSECRETARÍA DE VIVIENDA Y URBANISMO;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Buena;;2016-11-17;2016-11-17;2017-07-25
60376;7307.0;2016;Subsecretaría de Redes Asistenciales;Salud;86216.0;;RECEPCIÓN Y GESTIÓN DE SOLICITUD DE INFORMACIÓN PARA FUNCIONARIOS;;;1.0;2.0;;Terminada;Sin costo;No;Mañana;CONSEJO PARA LA TRANSPARENCIA;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-03-01;2016-03-30;2017-07-25
60377;7309.0;2016;Subsecretaría de Redes Asistenciales;Salud;86218.0;;ONLINE MODELAMIENTO DE PROCESOS Y GESTIÓN DE RIESGOS;;;3.0;36.0;;Terminada;Sin costo;No;Tarde;GESTPUBLIC;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-09-11;2016-10-15;2017-07-25
60378;7310.0;2016;Subsecretaría de Redes Asistenciales;Salud;86219.0;;DERECHOS DE LOS PUEBLOS INDÍGENAS, NORMATIVA Y DIÁLOGO SOCIAL;;;1.0;120.0;;Terminada;Sin costo;No;Vespertino;MINISTERIO DESARROLLO SOCIAL;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-04;2016-10-26;2017-07-25
60379;7311.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86422.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I RAYITO DE SOL;;;25.0;4.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-03-08;2016-03-08;2017-07-25
60380;7312.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86423.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO CARITAS RISUEÑAS;;;22.0;4.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-03-22;2016-03-22;2017-07-25
60381;7313.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86424.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I GOLONDRINA;;;24.0;4.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-03-18;2016-03-18;2017-07-25
60382;7315.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86426.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I PINOCHO;;;18.0;4.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-03-08;2016-03-08;2017-07-25
60383;7318.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86429.0;;MONITORAS EN PREVENCION DE RIESGOS;;;41.0;8.0;;Terminada;Sin costo;No;Completa;ASOCIACION CHILENA DE SEGURIDAD;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-04-05;2016-04-05;2017-07-25
60384;7321.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86432.0;;INDUCCIÓN;;;10.0;24.0;;Terminada;Sin costo;No;Completa;CORPORACION NACIONAL FORESTAL;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Excelente;;2016-05-02;2016-05-04;2017-07-25
60385;7324.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86435.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I CAPERUCITA;;;8.0;3.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-06-07;2016-06-07;2017-07-25
60386;7325.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86436.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I PICHICHE;;;41.0;3.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-06-07;2016-06-07;2017-07-25
60387;7326.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86437.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I PANTERA ROSA;;;16.0;4.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-06-06;2016-06-06;2017-07-25
60388;7327.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86438.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I BANDERITA;;;11.0;3.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-06-06;2016-06-06;2017-07-25
60389;7328.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86439.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I TRENCITO DE LLAY-LLAY;;;25.0;4.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-05-27;2016-05-27;2017-07-25
60390;7329.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86440.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I NUEVO AMANECER;;;8.0;4.0;;Terminada;Sin costo;No;Mañana;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-06-08;2016-06-08;2017-07-25
60391;7331.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86462.0;;PREVENCIÓN DE RIESGOS MÚSCULO-ESQUELÉTICOS SALA CUNA Y JARDINES INFANTILES;;;28.0;4.0;;Terminada;Sin costo;No;Tarde;ASOCIACION CHILENA DE SEGURIDAD;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-03-18;2016-03-18;2017-07-25
60392;7332.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86463.0;;MANEJO DE EXTINTORES;;;9.0;2.0;;Terminada;Sin costo;No;Tarde;Mutual de Seguridad;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-03-03;2016-03-03;2017-07-25
60393;7333.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86502.0;;EVALUACIÓN DE DESEMPEÑO J.I LOS POLLITOS;;;12.0;2.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-06-21;2016-06-21;2017-07-25
60394;7334.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86503.0;;MANEJO DE EXTINTORES J.I RAYITO DE LUZ;;;22.0;3.0;;Terminada;Sin costo;No;Mañana;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-03-05;2016-03-05;2017-07-25
60395;7335.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86504.0;;PRIMEROS AUXILIOS J.I ARCOIRIS;;;23.0;2.0;;Terminada;Sin costo;No;Tarde;ASOCIACION CHILENA DE SEGURIDAD;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-04-22;2016-04-22;2017-07-25
60396;7336.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86505.0;;TALLER MANEJO DE EXTINTORES J.I TRENCITO DE PUTAENDO;;;8.0;2.0;;Terminada;Sin costo;No;Tarde;ASOCIACION CHILENA DE SEGURIDAD;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-05-20;2016-05-20;2017-07-25
60397;7337.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86506.0;;MONITORES PARA EJERCICIOS COMEPNSATORIOS;;;22.0;2.0;;Terminada;Sin costo;No;Tarde;Asociación Chilena de Seguridad;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-03-03;2016-03-03;2017-07-25
60398;7338.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86507.0;;SISTEMA DE EVALUACIÓN DE DESEMPEÑO J.I. GAVIOTA BLANCA;;;14.0;1.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-06-10;2016-06-10;2017-07-25
60399;7345.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86514.0;;PLAN NACIONAL DE FOMENTO LECTOR;;;50.0;16.0;;Terminada;Sin costo;No;Completa;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Excelente;;2016-07-28;2016-07-29;2017-07-25
60400;7349.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86518.0;;SED J.I NOGALITOS;;;19.0;1.0;;Terminada;Sin costo;No;Tarde;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-08-25;2016-08-25;2017-07-25
60401;7350.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86519.0;;PLAN DE FOMENTO LECTOR;;;37.0;16.0;;Terminada;Sin costo;No;Completa;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Excelente;;2016-07-11;2016-07-12;2017-07-25
60402;7351.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86520.0;;NORMATIVA EN BUENAS PRÁCTICAS LABORALES;;;27.0;4.0;;Terminada;Sin costo;No;Mañana;Junta Nacional de Jardines Infantiles;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-08-29;2016-08-29;2017-07-25
60403;7355.0;2016;JUNJI Dirección Regional de Valparaíso;Educación;86582.0;;ENCUENTRO COMITÉ PARITARIO;;;75.0;8.0;;Terminada;Sin costo;No;Completa;Instituto de Seguridad Laboral;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;Excelente;;2016-10-13;2016-10-13;2017-07-25
60404;7917.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99763.0;;PREPARACION DE FUNCIONARIOS EN LEGALIZACION DE LOS DOCUMENTOS APOSTILLA;;;3.0;2.0;;Terminada;Sin costo;No;Tarde;Ministerio de Relaciones Exteriores;Región Metropolitana de Santiago;-;-;-;0.0;0.0;0.0;;;;2016-04-20;2016-04-20;2017-08-28
60405;7918.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99764.0;;ACTUALIZACION DE CONOCIMIENTOS EN MATERIA DE IDENTIFICACION PARA INSTRUCTORES REGIONALES;;;61.0;4.0;;Terminada;Sin costo;No;Tarde;IDEMIA IDENTITY SECURITY CHILE;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-04-06;2016-04-07;2017-08-28
60406;7919.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99801.0;;CAPACITACION NUEVO SISTEMA INFORMATICO DE GESTIÓN DE INDICADORES CMI;;;3.0;3.0;;Terminada;Sin costo;No;Mañana;MINISTERIO DE JUSTICIA;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-04-27;2016-04-27;2017-08-28
60407;7920.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99802.0;;3° TALLER DE CIBERSEGURIDAD Y DESAFIOS PARA LA DEFENSA NACIONAL;;;2.0;3.0;;Terminada;Sin costo;No;Mañana;SUBSECRETARIA DE DEFENSA;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-04-22;2016-04-22;2017-08-28
60408;7921.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99822.0;;CAPACITACION PSICOLOGIA DE LA EMERGENCIA;;;42.0;4.0;;Terminada;Sin costo;No;Tarde;IST;Región de Tarapacá;-;-;-;0.0;180000.0;68368.0;;Excelente;;2016-03-30;2016-03-31;2017-08-28
60409;7922.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99841.0;;CAPACITACION VEHICULOS, FACTURAS FALSAS;;;44.0;3.0;;Terminada;Sin costo;No;Tarde;SERVICIO NACIONAL DE ADUANAS;Región de Tarapacá;-;-;-;0.0;100000.0;0.0;;Excelente;;2016-04-25;2016-04-25;2017-08-28
60410;7923.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99861.0;;CAPACITACION USO Y MANEJO DEL PC;;;15.0;4.0;;Terminada;Sin costo;No;Tarde;Servicio de Registro Civil e Identificación Dirección Regional Tarapacá;Región de Tarapacá;-;-;-;0.0;30000.0;0.0;;Excelente;;2016-04-06;2016-04-26;2017-08-28
60411;7924.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99862.0;;MATERIAS PROPIAS DEL SRCEI. POSESIONES EFECTIVAS;;;23.0;3.0;;Terminada;Sin costo;No;Tarde;Servicio Registro Civil e Identificacion;Nivel Central;-;-;-;0.0;0.0;0.0;;Excelente;;2016-04-28;2016-04-28;2017-08-28
60412;7925.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99881.0;;CHARLA PRIMEROS AUXILIOS PROVINCIA DE CHAÑARAL-DIEGO DE ALMAGRO;;;8.0;4.0;;Terminada;Sin costo;No;Tarde;Mutual de Seguridad;Región de Atacama;-;-;-;0.0;23548.0;26000.0;;Excelente;;2016-04-20;2016-04-20;2017-08-28
60413;7926.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99882.0;;TALLER DE RECTIFICACIONES, SUBINSCRIPCIONES REGISTRO DE CONDENAS E IDENTIFICACION;;;19.0;16.0;;Terminada;Sin costo;No;Completa;Servicio de Registro Civil e Identificación Dirección Regional Maule;Región del Maule;-;-;-;0.0;254922.0;529678.0;;Excelente;;2016-04-13;2016-04-14;2017-08-28
60414;7927.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99901.0;;PREPARACION DE FUNCIONARIOS EN LEGALIZACION DE LOS DOCUMENTOS APOSTILLA;;;4.0;2.0;;Terminada;Sin costo;No;Tarde;Ministerio de Relaciones Exteriores;Región de Valparaíso;-;-;-;0.0;0.0;0.0;;;;2016-05-04;2016-05-04;2017-08-28
60415;7928.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99902.0;;ENCUENTRO OFICIALES CIVILES;;;76.0;8.0;;Terminada;Sin costo;No;Completa;JUAN MARCOS GONZALEZ GONZALEZ;Región Metropolitana de Santiago;-;-;-;0.0;1662394.0;223000.0;;Excelente;;2016-04-26;2016-04-26;2017-08-28
60416;7929.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99903.0;;PREPARACION DE FUNCIONARIOS EN LEGALIZACION DE LOS DOCUMENTOS APOSTILLA;;;5.0;2.0;;Terminada;Sin costo;No;Tarde;Ministerio de Relaciones Exteriores;Región de Los Ríos;-;-;-;0.0;0.0;0.0;;Buena;;2016-05-10;2016-05-10;2017-08-28
60417;7930.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99904.0;;CHARLA DIVERSIDAD E INCLUSION SOCIAL (CURICO);;;16.0;3.0;;Terminada;Sin costo;No;Tarde;MINISTERIO SECRETARÍA GENERAL DE GOBIERNO, M.S.G.G.;Región de Aysén del General Carlos Ibáñez del Campo;-;-;-;0.0;0.0;0.0;;;;2016-05-04;2016-05-04;2017-08-28
60418;7931.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99905.0;;EVALUACION DE DESEPEÑO;;;20.0;8.0;;Terminada;Sin costo;No;Completa;Servicio de Registro Civil e Identificación Dirección Regional Bío Bío;Región del Biobío;-;-;-;0.0;85832.0;205104.0;;Excelente;;2016-04-07;2016-04-07;2017-08-28
60419;7932.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99906.0;;CHARLA DIVERSIDAD E INCLUSION SOCIAL (CURICO);;;31.0;2.0;;Terminada;Sin costo;No;Tarde;MINISTERIO SECRETARÍA GENERAL DE GOBIERNO, M.S.G.G.;Región del Maule;-;-;-;0.0;0.0;0.0;;;;2016-04-27;2016-04-27;2017-08-28
60420;7933.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99907.0;;CHARLA ACUERDO UNION CIVIL - ASPECTOS JURIDICOS Y OPERACIONALES - UNIDAD AUC;;;5.0;16.0;;Terminada;Sin costo;No;Completa;Servicio Registro Civil e Identificacion;Nivel Central;-;-;-;0.0;0.0;0.0;;Excelente;;2016-01-14;2016-01-15;2017-08-28
60421;7934.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99908.0;;CURSO IDENTIFICACION;;;18.0;16.0;;Terminada;Sin costo;No;Completa;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;28500.0;233420.0;;Excelente;;2016-05-02;2016-05-03;2017-08-28
60422;7935.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99910.0;;CURSO POSESION EFECTIVA;;;25.0;16.0;;Terminada;Sin costo;No;Completa;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;37500.0;232790.0;;Excelente;;2016-05-04;2016-05-05;2017-08-28
60423;7937.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99912.0;;PLAN PILOTO PERSOMATICO 1;;;19.0;2.0;;Terminada;Sin costo;No;Tarde;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;28500.0;7000.0;;Excelente;;2016-04-14;2016-04-14;2017-08-28
60424;7938.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99913.0;;PLAN PILOTO PERSOMATICO 2;;;15.0;2.0;;Terminada;Sin costo;No;Tarde;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;22500.0;54157.0;;Excelente;;2016-04-15;2016-04-15;2017-08-28
60425;7940.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99915.0;;PLAN PILOTO PERSOMATICO 3;;;13.0;2.0;;Terminada;Sin costo;No;Tarde;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;19500.0;9100.0;;;;2016-04-22;2016-04-22;2017-08-28
60426;7942.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99917.0;;PLAN PILOTO PERSOMATICO 4;;;9.0;2.0;;Terminada;Sin costo;No;Tarde;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;13500.0;6300.0;;Excelente;;2016-04-25;2016-04-25;2017-08-28
60427;7943.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99918.0;;PLAN PILOTO PERSOMATICO 5;;;33.0;2.0;;Terminada;Sin costo;No;Tarde;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;49500.0;23100.0;;Excelente;;2016-04-27;2016-04-27;2017-08-28
60428;7944.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99923.0;;PLAN PILOTO PERSOMATICO 6;;;23.0;2.0;;Terminada;Sin costo;No;Tarde;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;34500.0;16100.0;;Excelente;;2016-04-28;2016-04-28;2017-08-28
60429;7945.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99942.0;;CURSO POSESION EFECTIVA;;;25.0;16.0;;Terminada;Sin costo;No;Completa;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;37500.0;232790.0;;Excelente;;2016-05-04;2016-05-05;2017-08-28
60430;7947.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99944.0;;PLAN PILOTO PERSOMATICO 1;;;19.0;2.0;;Terminada;Sin costo;No;Tarde;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;28500.0;7000.0;;Excelente;;2016-04-14;2016-04-14;2017-08-28
60431;7948.0;2016;Servicio de Registro Civil e Identificación;Justicia y Derechos Humanos;99945.0;;PLAN PILOTO PERSOMATICO 2;;;15.0;2.0;;Terminada;Sin costo;No;Tarde;Servicio de Registro Civil e Identificación Dirección Regional Metropolitana;Región Metropolitana de Santiago;-;-;-;0.0;22500.0;54157.0;;Excelente;;2016-04-15;2016-04-15;2017-08-28
