Año Envío Nómina;N° Concurso;Nivel;Adscrito;Ministerio;Servicio;Nombre Cargo;Fecha Envío Nómina;Fecha Convocatoria;Dias; 
2012;1698;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Bdo. OHiggins;11-01-2012;16-10-2011;80;
2012;1699;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Maule;Subdirector/a Médico/a Servicio de Salud;03-02-2012;13-11-2011;72;
2012;1700;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Director/a Administrativo/a Nacional;25-01-2012;13-11-2011;73;
2012;1701;Nivel II;No Adscrito;Administración local;Municipalidad de Pitrufquén;Jefe/a Departamento de Administración de Educación Municipal;03-02-2012;27-11-2011;58;
2012;1703;Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Jefe/a División Función: Protección Agrícola y Forestal;09-02-2012;20-11-2011;65;
2012;1704;Nivel I;No Adscrito;Ministerio de Transportes y Telecomunicaciones;Panel de Expertos Ministerio Transportes y Telecomunicaciones;Integrante Panel de Expertos;03-01-2012;04-12-2011;30;
2012;1705;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Departamento de Fiscalía;03-02-2012;11-12-2011;51;
2012;1708;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Magallanes y la Antártica Chilena;02-02-2012;13-11-2011;72;
2012;1709;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Subdirector/a Administrativo/a Servicio de Salud;26-06-2012;15-04-2012;72;
2012;1710;Nivel II;No Adscrito;Administración local;Municipalidad de Mejillones;Jefe/a del Departamento de Educación Municipal de Mejillones;01-02-2012;27-11-2011;58;
2012;1711;Nivel II;No Adscrito;Administración local;Municipalidad de Santa Cruz;Director/a del Departamento de Administración de Educación;31-01-2012;27-11-2011;65;
2012;1712;Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Jefe/a División Función Gestión Estratégica;19-10-2012;05-08-2012;75;
2012;1713;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Coyhaique, Región de Aysén;27-01-2012;06-11-2011;75;
2012;1716;Nivel I;No Adscrito;Ministerio de Educación;Agencia de Calidad de la Educación;Consejero/a;18-04-2012;23-10-2011;143;
2012;1717;Nivel I;No Adscrito;Ministerio de Educación;Agencia de Calidad de la Educación;Consejera/a;18-04-2012;23-10-2011;143;
2012;1718;Nivel I;No Adscrito;Ministerio de Educación;Agencia de Calidad de la Educación;Consejero/a Reconocido Prestigio Educación Parvularia;18-04-2012;12-10-2011;154;
2012;1719;Nivel I;No Adscrito;Ministerio de Educación;Agencia de Calidad de la Educación;Consejera/a;18-04-2012;23-10-2011;143;
2012;1720;Nivel I;No Adscrito;Ministerio de Educación;Agencia de Calidad de la Educación;Consejero/a;18-04-2012;23-10-2011;143;
2012;1721;Nivel I;Adscrito;Ministerio de Obras Públicas;Fiscalía del Ministerio de Obras Públicas;Fiscal Nacional;19-01-2012;06-11-2011;67;
2012;1722;Nivel II;Adscrito;Ministerio de Salud;Superintendencia de Salud;Intendente/a de Prestadores de Salud;20-06-2012;01-04-2012;80;
2012;1723;Nivel II;Adscrito;Ministerio de Defensa Nacional;Dirección General de Aeronáutica Civil;Director/a Dirección Meteorológica de Chile;23-02-2012;04-12-2011;51;
2012;1724;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional Los Lagos;02-02-2012;13-11-2011;72;
2012;1725;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional OHiggins;12-10-2012;24-06-2012;103;
2012;1727;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Coquimbo;Director/a Hospital Dr. Humberto Elorza Cortés de Illapel;17-02-2012;20-11-2011;65;
2012;1728;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Jefe/a Departamento Gestión de Beneficios;22-03-2012;11-12-2011;67;
2012;1729;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Jefe/a Departamento Gestión de Pagos;14-03-2012;11-12-2011;59;
2012;1730;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Jefe/a Departamento Gestión de Información Previsional;14-03-2012;11-12-2011;59;
2012;1731;Nivel II;No Adscrito;Administración local;Municipalidad de Coquimbo;Jefe de Departamento de Administración de Educación Municipal de Coquimbo;17-01-2012;20-11-2011;58;
2012;1733;Nivel II;No Adscrito;Administración local;Municipalidad de Arauco;Jefe/a Departamento de Administración de Educación Municipal;31-01-2012;20-11-2011;72;
2012;1734;Nivel II;No Adscrito;Administración local;Municipalidad de Quinta de Tilcoco;Jefe/a Departamento de Administración de Educación Municipal;18-05-2012;04-03-2012;75;
2012;1735;Nivel II;No Adscrito;Administración local;Municipalidad de Linares;Jefe/a Departamento de Administración de Educación Municipal;25-01-2012;27-11-2011;59;
2012;1736;Nivel II;Adscrito;Ministerio de Obras Públicas;Dirección de Obras Hidráulicas;Jefe/a División Función: Riego;25-01-2012;20-11-2011;66;
2012;1737;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Director/a Hospital San José;14-06-2012;18-03-2012;81;
2012;1739;Nivel II;No Adscrito;Administración local;Municipalidad de Curacaví;Director/a del Departamento de Administración de Educación;31-01-2012;20-11-2011;72;
2012;1740;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Fondo de Solidaridad e Inversión Social;Jefe de Departamento Función Usuarios;24-05-2012;04-03-2012;81;
2012;1741;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Aconcagua;Director/a Hospital San Camilo de San Felipe;17-02-2012;11-12-2011;44;
2012;1742;Nivel II;No Adscrito;Administración local;Municipalidad de Machalí;Jefe/a Departamento de Administración de Educación Municipal;31-01-2012;20-11-2011;72;
2012;1743;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Director/a Regional Antofagasta;17-02-2012;18-12-2011;44;
2012;1745;Nivel II;No Adscrito;Administración local;Municipalidad de Maullín;Jefe/a Departamento de Administración de Educación Municipal;05-12-2012;05-08-2012;115;
2012;1746;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Atacama;13-03-2012;18-12-2011;51;
2012;1749;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Osorno;Subdirector/a Administrativo/a Hospital Base de Osorno;04-06-2012;25-03-2012;64;
2012;1751;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Director/a Regional Los Lagos;20-06-2012;25-03-2012;80;
2012;1752;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Sur;Director/a Hospital de Nueva Imperial;22-06-2012;25-03-2012;82;
2012;1753;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Los Ríos;Subdirector/a Administrativo/a Servicio de Salud;03-02-2012;18-12-2011;44;
2012;1754;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Director/a Regional Valparaíso;16-03-2012;18-12-2011;54;
2012;1756;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Director/a Regional del Lib. B. OHiggins;16-03-2012;18-12-2011;54;
2012;1757;Nivel I;Adscrito;Otros Organismos;Instituto Nacional de Derechos Humanos;Jefe/a Unidad de Protección de Derechos, Legislación y Justicia;31-01-2012;04-12-2011;58;
2012;1758;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Metropolitano;Director/a;12-03-2012;18-12-2011;57;
2012;1759;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Maule;Subdirector/a Administrativo/a Servicio de Salud;11-05-2012;18-03-2012;54;
2012;1760;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Jefe/a Departamento Jurídico;14-06-2012;25-03-2012;74;
2012;1761;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Subdirector/a de Administración y Finanzas;20-03-2012;18-12-2011;65;
2012;1762;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Jefe/a Unidad Departamento Gestión de Personas y Desarrollo Organizacional;13-03-2012;18-12-2011;58;
2012;1763;Nivel II;Adscrito;Ministerio de Obras Públicas;Dirección General de Aguas;Jefe/a División Estudios y Planificación;25-07-2012;15-04-2012;94;
2012;1764;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Ñuble;Subdirector/a Administrativo/a Hospital Herminda Martín de Chillán;01-06-2012;18-03-2012;75;
2012;1766;Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Regional Atacama;23-03-2012;11-12-2011;68;
2012;1767;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Director/a Regional Aysén;24-05-2012;04-03-2012;74;
2012;1768;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Director/a Regional Atacama;06-06-2012;18-03-2012;73;
2012;1771;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Director/a Regional Arica y Parinacota;06-06-2012;18-03-2012;73;
2012;1773;Nivel II;Adscrito;Ministerio de Salud;Centro de Referencia de Salud de Maipú;Subdirector/a Gestión y Desarrollo de Personas;30-07-2012;06-05-2012;85;
2012;1774;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a de División de Administración y Finanzas;16-03-2012;18-12-2011;61;
2012;1775;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a División Función Territorial;22-03-2012;18-12-2011;60;
2012;1776;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a División Función Jurídica;20-03-2012;18-12-2011;58;
2012;1777;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Metropolitano/a;17-05-2012;04-03-2012;67;
2012;1778;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a División Función Programática;17-05-2012;04-03-2012;74;
2012;1779;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Sur;Director/a Atención Primaria;17-07-2012;13-05-2012;65;
2012;1782;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Metropolitano;24-10-2012;29-07-2012;80;
2012;1784;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional Los Ríos;30-05-2012;04-03-2012;80;
2012;1785;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional Araucanía;30-05-2012;04-03-2012;80;
2012;1788;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Director/a Regional Tarapacá;14-06-2012;25-03-2012;74;
2012;1790;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Talcahuano;Subdirector/a Médico/a Servicio de Salud;20-12-2012;14-10-2012;60;
2012;1792;Nivel II;No Adscrito;Administración local;Municipalidad de Rio Negro;Jefe/a de Departamento de Administración de Educación Municipal de Rio Negro;21-11-2012;12-08-2012;94;
2012;1793;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Subdirector/a de Estudios;08-11-2012;29-07-2012;102;
2012;1794;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Los Ríos;01-06-2012;25-03-2012;68;
2012;1795;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Prevención y Respuesta ante Desastres;Jefe/a División de Presupuesto;03-07-2012;22-04-2012;72;
2012;1796;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud Aysén;Director/a Servicio de Salud;22-08-2012;10-06-2012;66;
2012;1797;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Jefe/a División Función Jurídica;06-07-2012;22-04-2012;75;
2012;1799;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Director/a Regional Los Lagos;14-06-2012;11-03-2012;88;
2012;1800;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Director/a Servicio de Salud;07-12-2012;19-08-2012;103;
2012;1801;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Antofagasta;Director/a Hospital de Tocopilla;27-07-2012;29-04-2012;82;
2012;1802;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Los Lagos;06-06-2012;25-03-2012;73;
2012;1804;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Director/a Regional Valparaíso;14-06-2012;11-03-2012;95;
2012;1805;Nivel II;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Director/a Regional Atacama;19-07-2012;15-04-2012;88;
2012;1806;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Jefe/a de División Beneficios Previsionales;05-07-2012;22-04-2012;74;
2012;1808;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Director/a Regional Araucanía;14-06-2012;25-03-2012;74;
2012;1810;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región de Tarapacá;25-07-2012;29-04-2012;87;
2012;1812;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Jefe/a División Canales de Atención a Clientes;21-08-2012;03-06-2012;79;
2012;1815;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a, Región de Los Lagos;07-12-2012;09-09-2012;82;
2012;1816;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Director/a Hospital Carlos Van Buren;17-07-2012;22-04-2012;79;
2012;1817;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Jefe/a de División Jurídica;26-06-2012;25-03-2012;86;
2012;1818;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Jefe/a Unidad de Evaluación, Control y Reclamaciones;12-07-2012;15-04-2012;81;
2012;1819;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Tarapacá;26-06-2012;15-04-2012;65;
2012;1820;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Arica y Parinacota;25-06-2012;01-04-2012;78;
2012;1822;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Valparaíso;20-06-2012;01-04-2012;73;
2012;1823;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Bío-Bío;25-06-2012;01-04-2012;78;
2012;1824;Nivel II;No Adscrito;Administración local;Municipalidad de Hijuelas;Jefe/a Departamento de Administración de Educación Municipal;24-07-2012;13-05-2012;65;
2012;1825;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Metropolitana;28-06-2012;01-04-2012;88;
2012;1826;Nivel II;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Director/a Regional de Coquimbo;19-07-2012;15-04-2012;88;
2012;1827;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Parque Metropolitano de Santiago;Director/a;27-07-2012;29-04-2012;82;
2012;1828;Nivel I;No Adscrito;Ministerio de Hacienda;Subsecretaria de Hacienda;Jefe/a de la Unidad Administradora de los Tribunales Tributario/as y Aduanero/as;30-05-2012;11-03-2012;80;
2012;1829;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Director/a Hospital de Curacaví;19-12-2012;08-07-2012;157;
2012;1830;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Arica y Parinacota;Subdirector/a Administrativo/a Servicio de Salud;11-06-2012;01-04-2012;64;
2012;1831;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Valparaíso;03-07-2012;01-04-2012;93;
2012;1832;Nivel II;No Adscrito;Administración local;Municipalidad de Futrono;Jefe/a de Departamento de Administración de Educación Municipal de Futrono;13-07-2012;06-05-2012;61;
2012;1834;Nivel II;No Adscrito;Administración local;Municipalidad de Las Cabras;Director/a del Departamento de Educación Municipal de Las Cabras;12-11-2012;12-08-2012;85;
2012;1835;Nivel I;Adscrito;Ministerio de Salud;Servicio de Salud Antofagasta;Director/a Servicio de Salud;05-12-2012;12-08-2012;108;
2012;1836;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Jefe/a de División de Cobranzas;03-12-2012;19-08-2012;99;
2012;1837;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Antofagasta;12-07-2012;15-04-2012;81;
2012;1842;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Magallanes;Director/a Hospital Clínico Magallanes Dr. Lautaro Navarro Avaria;26-10-2012;22-07-2012;89;
2012;1843;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Director/a Regional Libertador Bernardo O'Higgins;02-08-2012;22-04-2012;95;
2012;1844;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Director/a Hospital Instituto de Neurocirugía;22-08-2012;03-06-2012;73;
2012;1845;Nivel II;No Adscrito;Administración local;Municipalidad de Mulchén;Jefe/a Departamento de Administración de Educación Municipal;29-06-2012;22-04-2012;68;
2012;1846;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Chiloé;Director/a Hospital de Ancud;26-06-2012;15-04-2012;65;
2012;1847;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región Metropolitana Santiago Poniente;03-08-2012;22-04-2012;96;
2012;1848;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Jefe/a de División Operaciones y Atención Ciudadana;09-08-2012;22-04-2012;102;
2012;1849;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Jefe/a de División de Tecnologías y Gestión de Información;26-06-2012;15-04-2012;72;
2012;1850;Nivel I;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Prevención y Respuesta ante Desastres;Director/a;30-05-2012;18-03-2012;66;
2012;1851;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Santiago, Región Metropolitana;29-06-2012;01-04-2012;82;
2012;1853;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Atacama;Director/a Hospital Provincial del Huasco;12-07-2012;29-04-2012;67;
2012;1855;Nivel II;No Adscrito;Administración local;Municipalidad de La Granja;Jefe/a de Departamento de Administración de Educación Municipal de la Granja;10-09-2012;24-06-2012;71;
2012;1856;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Subdirector/a Médico/a Hospital Instituto de Neurocirugía;28-12-2012;28-10-2012;54;
2012;1857;Nivel II;No Adscrito;Administración local;Municipalidad de Villarrica;Jefe/a de Departamento de Administración de Educación Municipal de Villarrica;29-06-2012;22-04-2012;68;
2012;1858;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud del Reloncaví;Subdirector/a Administrativo/a Hospital de Puerto Montt;05-07-2012;29-04-2012;67;
2012;1861;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud O'Higgins;Subdirector/a Administrativo/a Hospital Regional Libertador Bernardo OHiggins;14-06-2012;01-04-2012;74;
2012;1862;Nivel II;Adscrito;Ministerio de Salud;Central de Abastecimiento del Sistema Nacional de Servicios de Salud;Jefe/a Departamento Finanzas, Administración y Servicios Internos;30-11-2012;09-09-2012;82;
2012;1863;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Los Ríos;Subdirector/a Administrativo/a Servicio de Salud;14-08-2012;27-05-2012;79;
2012;1865;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Tarapacá;Director/a Hospital Dr. Ernesto Torres Galdames de Iquique;12-07-2012;06-05-2012;60;
2012;1866;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Fiscalía Nacional Económica;Jefe/a División Fusiones y Estudios;03-09-2012;17-06-2012;78;
2012;1870;Nivel II;No Adscrito;Otros Organismos;Servicio Electoral;Director/a Regional Valparaíso;28-06-2012;15-04-2012;67;
2012;1871;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Central;Subdirector/a Administrativo/a Servicio de Salud;19-10-2012;29-07-2012;75;
2012;1872;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Seguridad Laboral;Jefe/a División Función: Finanzas y Administración;06-07-2012;22-04-2012;75;
2012;1873;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Metropolitano;02-08-2012;06-05-2012;88;
2012;1874;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región de Atacama;09-08-2012;27-05-2012;67;
2012;1875;Nivel II;No Adscrito;Administración local;Municipalidad de Coyhaique;Jefe/a de Departamento de Administración de Educación Municipal de Coyhaique;02-08-2012;27-05-2012;67;
2012;1876;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Dirección de Previsión de Carabineros de Chile;Director/a Hospital;25-09-2012;08-07-2012;72;
2012;1877;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Aysén;Director/a del Hospital de Coyhaique;03-09-2012;03-06-2012;85;
2012;1879;Nivel II;No Adscrito;Administración local;Municipalidad de Parral;Jefe/a de Departamento de Administración de Educación Municipal de Parral;05-11-2012;17-06-2012;134;
2012;1880;Nivel II;No Adscrito;Administración local;Municipalidad de Rengo;Jefe/a de Departamento de Administración de Educación Municipal de Rengo;29-06-2012;29-04-2012;54;
2012;1881;Nivel II;No Adscrito;Administración local;Municipalidad de Curepto;Jefe/a de Departamento de Administración de Educación Municipal de Curepto;27-07-2012;13-05-2012;68;
2012;1882;Nivel II;No Adscrito;Administración local;Municipalidad de Peralillo;Jefe/a de Departamento de Administración de Educación Municipal de Peralillo;03-07-2012;29-04-2012;58;
2012;1883;Nivel II;Adscrito;Ministerio de Hacienda;Unidad de Análisis Financiero;Jefe/a División Función Inteligencia Financiera;05-07-2012;15-04-2012;74;
2012;1884;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Iquique, Región de Tarapacá;29-08-2012;13-05-2012;101;
2012;1885;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Antofagasta, Región de Antofagasta;29-08-2012;13-05-2012;101;
2012;1886;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Punta Arenas, Región de Magallanes y la Antártica Chilena;29-08-2012;13-05-2012;101;
2012;1887;Nivel II;No Adscrito;Administración local;Municipalidad de Lumaco;Director/a del Departamento de Educación Municipal;05-12-2012;08-07-2012;143;
2012;1888;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud O'Higgins;Subdirector/a Administrativo/a Servicio de Salud;19-10-2012;08-07-2012;96;
2012;1889;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud O'Higgins;Jefe/a Departamento Auditoría;12-09-2012;17-06-2012;87;
2012;1890;Nivel II;No Adscrito;Administración local;Municipalidad de Quilleco;Jefe/a Departamento de Administración de Educación Municipal;12-09-2012;08-07-2012;59;
2012;1891;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Maule;Director/a Hospital de Curicó;27-08-2012;13-05-2012;99;
2012;1893;Nivel II;No Adscrito;Administración local;Municipalidad de Canela;Jefe/a Departamento de Administración de Educación Municipal de Canela;09-08-2012;27-05-2012;67;
2012;1894;Nivel II;Adscrito;Ministerio de Hacienda;Dirección de Compras y Contratación Pública;Jefe/a División Función Convenios Marco;29-10-2012;22-07-2012;92;
2012;1895;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud O'Higgins;Director/a Hospital de San Fernando;27-08-2012;03-06-2012;78;
2012;1896;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional OHiggins;09-08-2012;27-05-2012;67;
2012;1897;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Aysén;09-08-2012;27-05-2012;67;
2012;1898;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Magallanes;12-09-2012;24-06-2012;73;
2012;1899;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Los Ríos;12-09-2012;24-06-2012;73;
2012;1900;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Araucanía;12-10-2012;22-07-2012;75;
2012;1901;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Antofagasta;12-10-2012;22-07-2012;75;
2012;1902;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Coquimbo;29-10-2012;12-08-2012;71;
2012;1903;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Maule;07-12-2012;02-09-2012;89;
2012;1904;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Los Lagos;06-12-2012;02-09-2012;88;
2012;1905;Nivel I;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Nacional;29-08-2012;03-06-2012;80;
2012;1906;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Coquimbo;Director/a de Hospital San Juan de Dios de La Serena;12-09-2012;10-06-2012;87;
